report_date,origin,product,trim_pct,delivery,region,price_low,price_high,unit,basis,source_url
2019-09-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-06,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-06,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-06,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0c483w95q/gq67k420r/NW_LS421.TXT
2019-09-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,210.00,210.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-11,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/mp48ss09q/d791sv11m/NW_LS421.TXT
2019-09-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,210.00,210.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-13,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/pk02cq02x/5m60r4760/NW_LS421.TXT
2019-09-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,210.00,211.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n583z722j/q811kz253/NW_LS421.TXT
2019-09-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,210.00,211.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-20,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qr46rd46c/s1785075m/NW_LS421.TXT
2019-09-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-25,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gq67k4696/bv73cc97g/NW_LS421.TXT
2019-09-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-09-27,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rr172996c/st74d397h/NW_LS421.TXT
2019-10-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,214.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,195.00,196.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,190.00,192.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-02,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6395wm449/ff365j94x/NW_LS421.TXT
2019-10-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,214.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,195.00,196.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,190.00,192.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-04,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q524k2294/m613nb20c/NW_LS421.TXT
2019-10-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-09,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/3j333g79h/nv935g09z/NW_LS421.TXT
2019-10-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-11,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5x21tt705/sq87c7460/NW_LS421.TXT
2019-10-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,224.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,196.00,198.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-16,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/st74d4556/p84192496/NW_LS421.TXT
2019-10-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,224.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,196.00,198.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/41687x40p/8910k740b/NW_LS421.TXT
2019-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,223.00,224.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-23,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/gb19fm51z/pn89dm20b/NW_LS421.TXT
2019-10-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,223.00,224.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-25,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cc08hv98c/jd473991k/NW_LS421.TXT
2019-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,234.00,234.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2514p093h/kp78gx13v/NW_LS421.TXT
2019-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2514p093h/kp78gx13v/NW_LS421.TXT
2019-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2514p093h/kp78gx13v/NW_LS421.TXT
